customer_id,age,gender,item_purchased,category,purchase_amount_(usd),location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,customer_value,loyal_customer,estimated_revenue
4552,57,Male,Shoes,Clothing,65.0,New York,S,Red,Winter,3.7,No,Express,No,25.0,Paypal,Quarterly,Medium Value,False,1625.0
1645,68,Male,Coat,Outerwear,90.0,North Carolina,S,Beige,Summer,3.9,No,Next Day Air,Yes,21.0,Debit Card,Monthly,High Value,False,1890.0
510,41,Male,T-shirt,Clothing,80.0,Delaware,L,Cyan,Summer,3.9,Yes,Free Shipping,Yes,17.0,Debit Card,Weekly,High Value,False,1360.0
2854,37,Female,Hat,Accessories,48.0,Pennsylvania,M,Magenta,Winter,3.2,No,Next Day Air,No,9.0,Paypal,Weekly,Low Value,False,432.0
378,63,Male,Scarf,Accessories,32.0,Maine,M,Silver,Spring,4.1,Yes,Standard,Yes,39.0,Credit Card,Every 3 Months,Low Value,True,1248.0
827,54,Male,Dress,Clothing,94.0,Massachusetts,M,Purple,Winter,3.6,Yes,Standard,Yes,36.0,Paypal,Weekly,High Value,True,3384.0
546,33,Male,Coat,Outerwear,32.0,Alabama,L,Magenta,Summer,3.5,Yes,2-Day Shipping,Yes,48.0,Debit Card,Annually,Low Value,True,1536.0
2085,32,Male,Blouse,Clothing,94.0,Vermont,S,Brown,Summer,4.0,No,Standard,No,43.0,Bank Transfer,Quarterly,High Value,True,4042.0
641,53,Male,Skirt,Clothing,88.0,Minnesota,M,Gray,Summer,4.4,Yes,Store Pickup,Yes,28.0,Debit Card,Fortnightly,High Value,True,2464.0
5037,41,Female,Watch,Accessories,65.0,New York,S,Green,Summer,2.0,Yes,Standard,Yes,25.0,Credit Card,Monthly,Medium Value,False,1625.0
1771,53,Male,Backpack,Accessories,22.0,Michigan,M,Pink,Fall,4.3,No,Express,No,34.0,Bank Transfer,Weekly,Low Value,True,748.0
1861,18,Male,T-shirt,Clothing,64.0,Kansas,M,Silver,Summer,4.8,No,Next Day Air,No,4.0,Credit Card,Monthly,Medium Value,False,256.0
4011,50,Female,Headphones,Clothing,65.0,Los Angeles,S,Blue,Winter,3.0,No,Standard,Yes,25.0,Debit Card,Quarterly,Medium Value,False,1625.0
2915,45,Female,Sweater,Clothing,72.0,Pennsylvania,M,Yellow,Fall,3.8,No,Express,No,1.0,Debit Card,Bi-Weekly,High Value,False,72.0
2990,46,Female,Belt,Accessories,20.0,Rhode Island,XL,Teal,Summer,4.3,No,2-Day Shipping,No,6.0,Credit Card,Weekly,Low Value,False,120.0
2056,28,Male,Handbag,Accessories,33.0,Texas,M,Silver,Fall,3.4,No,2-Day Shipping,No,28.0,Bank Transfer,Weekly,Low Value,True,924.0
1994,32,Male,Blouse,Clothing,96.0,Arkansas,S,Purple,Spring,5.0,No,Express,No,17.0,Cash,Weekly,High Value,False,1632.0
4257,60,Other,Bag,Clothing,65.0,Houston,XL,Green,Winter,3.7,Yes,Express,No,11.0,Cash,Quarterly,Medium Value,False,715.0
2347,22,Male,Jacket,Outerwear,67.0,New Mexico,L,Brown,Winter,3.1,No,Standard,No,46.0,Debit Card,Fortnightly,Medium Value,True,3082.0
3063,51,Female,Backpack,Accessories,96.0,California,L,Green,Fall,3.3,No,Standard,No,39.0,Paypal,Monthly,High Value,True,3744.0
1967,67,Male,Jacket,Outerwear,95.0,Indiana,XL,Purple,Winter,3.7,No,Express,No,5.0,Credit Card,Fortnightly,High Value,False,475.0
2131,25,Male,Backpack,Accessories,68.0,Arizona,L,Violet,Summer,3.7,No,Free Shipping,No,33.0,Credit Card,Annually,Medium Value,True,2244.0
818,25,Male,Handbag,Accessories,21.0,Nevada,S,Gray,Spring,4.7,Yes,Store Pickup,Yes,30.0,Paypal,Fortnightly,Low Value,True,630.0
3336,44,Female,Hat,Accessories,94.0,Texas,XL,Cyan,Winter,3.5,No,Express,No,48.0,Bank Transfer,Quarterly,High Value,True,4512.0
2100,31,Male,T-shirt,Clothing,78.0,Oklahoma,L,Green,Summer,2.9,No,Express,No,50.0,Paypal,Annually,High Value,True,3900.0
383,28,Male,Jeans,Clothing,76.0,California,M,Peach,Winter,3.2,Yes,Store Pickup,Yes,47.0,Paypal,Quarterly,High Value,True,3572.0
1592,18,Male,Skirt,Clothing,100.0,South Dakota,L,Gold,Winter,2.9,No,Next Day Air,Yes,24.0,Paypal,Annually,High Value,False,2400.0
4077,33,Male,Shoes,Clothing,65.0,New York,L,Green,Spring,3.7,No,Standard,Yes,40.0,Debit Card,Weekly,Medium Value,True,2600.0
3127,57,Female,Sunglasses,Accessories,76.0,Maine,L,Lavender,Winter,2.6,No,Store Pickup,No,28.0,Bank Transfer,Bi-Weekly,High Value,True,2128.0
3759,61,Female,Sandals,Footwear,54.0,Indiana,S,Black,Spring,2.7,No,Store Pickup,No,23.0,Bank Transfer,Quarterly,Medium Value,False,1242.0
1877,54,Male,Skirt,Clothing,36.0,Illinois,M,Gray,Fall,2.6,No,Standard,No,20.0,Venmo,Quarterly,Low Value,False,720.0
4896,24,Female,Watch,Clothing,65.0,New York,L,White,Winter,3.0,No,Standard,Yes,25.0,Debit Card,Quarterly,Medium Value,False,1625.0
1564,68,Male,Pants,Clothing,44.0,Kansas,M,Teal,Fall,4.3,No,Next Day Air,Yes,8.0,Cash,Weekly,Low Value,False,352.0
1610,33,Male,Shirt,Clothing,93.0,Nevada,S,Brown,Fall,4.1,No,Standard,Yes,3.0,Venmo,Monthly,High Value,False,279.0
148,63,Male,Shoes,Footwear,64.0,Idaho,M,Purple,Summer,3.5,Yes,2-Day Shipping,Yes,31.0,Bank Transfer,Fortnightly,Medium Value,True,1984.0
2946,32,Female,Belt,Accessories,49.0,Delaware,M,Charcoal,Summer,4.8,No,Free Shipping,No,1.0,Credit Card,Every 3 Months,Low Value,False,49.0
149,37,Male,Gloves,Accessories,90.0,Wyoming,M,Gray,Fall,2.6,Yes,Store Pickup,Yes,47.0,Debit Card,Annually,High Value,True,4230.0
5095,57,Female,Shirt,Accessories,65.0,New York,S,Red,Spring,2.0,No,Express,No,24.0,Debit Card,Weekly,Medium Value,False,1560.0
2564,69,Male,Backpack,Accessories,81.0,Massachusetts,XL,Gray,Winter,4.5,No,Standard,No,1.0,Venmo,Every 3 Months,High Value,False,81.0
470,21,Male,Shorts,Clothing,46.0,Alabama,L,Pink,Fall,4.1,Yes,2-Day Shipping,Yes,30.0,Debit Card,Bi-Weekly,Low Value,True,1380.0
2027,37,Male,Scarf,Accessories,35.0,Maine,M,Orange,Winter,3.6,No,Express,No,45.0,Bank Transfer,Every 3 Months,Low Value,True,1575.0
2957,52,Female,Dress,Clothing,88.0,Montana,M,Olive,Fall,3.7,No,Standard,No,30.0,Venmo,Monthly,High Value,True,2640.0
1995,33,Male,Sunglasses,Accessories,66.0,Nevada,M,Brown,Fall,2.9,No,Next Day Air,No,24.0,Credit Card,Weekly,Medium Value,False,1584.0
4933,44,Other,Laptop,Accessories,65.0,Chicago,S,Green,Summer,3.0,Yes,Standard,Yes,25.0,Cash,Monthly,Medium Value,False,1625.0
111,56,Male,Backpack,Accessories,26.0,New York,M,Black,Summer,4.0,Yes,Standard,Yes,26.0,Venmo,Fortnightly,Low Value,True,676.0
1010,39,Male,Hoodie,Clothing,30.0,Louisiana,M,Silver,Summer,3.1,Yes,Express,Yes,11.0,Venmo,Annually,Low Value,False,330.0
585,70,Male,Socks,Clothing,94.0,Indiana,M,White,Spring,4.7,Yes,Free Shipping,Yes,20.0,Debit Card,Monthly,High Value,False,1880.0
976,58,Male,Sweater,Clothing,40.0,Washington,M,Olive,Summer,3.8,Yes,2-Day Shipping,Yes,2.0,Bank Transfer,Weekly,Low Value,False,80.0
2287,67,Male,Socks,Clothing,38.0,South Dakota,L,Blue,Spring,2.5,No,Store Pickup,No,35.0,Venmo,Quarterly,Low Value,True,1330.0
1978,24,Male,Sandals,Footwear,49.0,Florida,M,Teal,Summer,2.6,No,Free Shipping,No,32.0,Bank Transfer,Annually,Low Value,True,1568.0
4741,23,Male,Phone,Clothing,65.0,Houston,M,White,Spring,3.7,No,Standard,Yes,25.0,Credit Card,Quarterly,Medium Value,False,1625.0
2228,40,Male,Scarf,Accessories,74.0,Washington,S,Gray,Summer,4.4,No,Next Day Air,No,42.0,Credit Card,Fortnightly,High Value,True,3108.0
2019,60,Male,Backpack,Accessories,97.0,Arkansas,S,Gold,Fall,4.5,No,Store Pickup,No,20.0,Bank Transfer,Weekly,High Value,False,1940.0
4249,19,Other,Watch,Accessories,65.0,Houston,L,Red,Spring,3.7,Yes,Standard,Yes,25.0,Cash,Quarterly,Medium Value,False,1625.0
638,21,Male,Sweater,Clothing,20.0,Tennessee,M,Cyan,Winter,3.4,Yes,2-Day Shipping,Yes,46.0,Cash,Fortnightly,Low Value,True,920.0
3357,39,Female,Jeans,Clothing,48.0,Tennessee,M,Silver,Summer,3.5,No,Store Pickup,No,13.0,Paypal,Bi-Weekly,Low Value,False,624.0
777,49,Male,Shirt,Clothing,60.0,Alabama,M,Maroon,Spring,5.0,Yes,Standard,Yes,8.0,Venmo,Every 3 Months,Medium Value,False,480.0
2439,32,Male,Jeans,Clothing,20.0,Delaware,S,Cyan,Winter,3.4,No,Express,No,30.0,Venmo,Weekly,Low Value,True,600.0
2690,29,Female,Blouse,Clothing,35.0,Wyoming,M,Orange,Fall,3.9,No,Standard,No,47.0,Paypal,Quarterly,Low Value,True,1645.0
2552,29,Male,Shoes,Footwear,32.0,Minnesota,M,Maroon,Winter,4.1,No,Next Day Air,No,40.0,Debit Card,Annually,Low Value,True,1280.0
3526,45,Female,Sunglasses,Accessories,38.0,Wyoming,L,Olive,Winter,3.5,No,Standard,No,47.0,Bank Transfer,Annually,Low Value,True,1786.0
406,41,Male,Jeans,Clothing,74.0,South Carolina,S,Silver,Summer,3.8,Yes,Standard,Yes,15.0,Cash,Annually,High Value,False,1110.0
2326,44,Male,Boots,Footwear,55.0,New York,M,Charcoal,Summer,4.4,No,2-Day Shipping,No,47.0,Cash,Weekly,Medium Value,True,2585.0
2934,27,Female,Hat,Accessories,52.0,Illinois,M,Brown,Summer,3.8,No,Standard,No,28.0,Venmo,Monthly,Medium Value,True,1456.0
116,53,Male,Skirt,Clothing,94.0,Wyoming,M,Gray,Spring,3.8,Yes,Standard,Yes,48.0,Debit Card,Every 3 Months,High Value,True,4512.0
3208,67,Female,Socks,Clothing,29.0,Arizona,XL,Beige,Summer,2.7,No,Next Day Air,No,14.0,Paypal,Annually,Low Value,False,406.0
1841,42,Male,Sandals,Footwear,98.0,Wyoming,M,Gold,Winter,2.6,No,Store Pickup,No,46.0,Bank Transfer,Every 3 Months,High Value,True,4508.0
583,40,Male,Jacket,Outerwear,77.0,Colorado,L,Turquoise,Spring,4.9,Yes,Store Pickup,Yes,2.0,Bank Transfer,Quarterly,High Value,False,154.0
1698,36,Male,Shirt,Clothing,87.0,South Carolina,L,Lavender,Fall,3.5,No,Next Day Air,No,48.0,Credit Card,Every 3 Months,High Value,True,4176.0
739,56,Male,Sunglasses,Accessories,31.0,Minnesota,L,Orange,Winter,3.5,Yes,2-Day Shipping,Yes,27.0,Venmo,Quarterly,Low Value,True,837.0
3142,36,Female,Sunglasses,Accessories,30.0,Mississippi,S,Peach,Winter,4.9,No,Express,No,47.0,Credit Card,Bi-Weekly,Low Value,True,1410.0
3538,57,Female,Handbag,Accessories,92.0,Georgia,M,Gray,Spring,3.5,No,Standard,No,40.0,Credit Card,Every 3 Months,High Value,True,3680.0
2249,63,Male,T-shirt,Clothing,66.0,Rhode Island,M,Violet,Winter,3.4,No,Free Shipping,No,19.0,Paypal,Fortnightly,Medium Value,False,1254.0
1054,59,Male,Blouse,Clothing,70.0,Kansas,M,Blue,Spring,3.3,No,2-Day Shipping,Yes,10.0,Debit Card,Bi-Weekly,Medium Value,False,700.0
346,48,Male,Shoes,Footwear,59.0,Wyoming,S,Olive,Winter,4.4,Yes,Next Day Air,Yes,27.0,Bank Transfer,Annually,Medium Value,True,1593.0
1387,68,Male,Jacket,Outerwear,56.0,Oregon,M,Silver,Fall,4.0,No,Next Day Air,Yes,4.0,Debit Card,Quarterly,Medium Value,False,224.0
1399,30,Male,Dress,Clothing,45.0,Texas,M,Cyan,Summer,2.5,No,Free Shipping,Yes,25.0,Credit Card,Weekly,Low Value,False,1125.0
1900,32,Male,Shorts,Clothing,40.0,New York,L,Maroon,Winter,4.2,No,Store Pickup,No,42.0,Paypal,Weekly,Low Value,True,1680.0
2323,39,Male,Coat,Outerwear,84.0,Connecticut,S,Lavender,Spring,4.5,No,Store Pickup,No,21.0,Venmo,Fortnightly,High Value,False,1764.0
2750,64,Female,Jacket,Outerwear,53.0,Vermont,M,Cyan,Spring,3.4,No,Standard,No,15.0,Bank Transfer,Annually,Medium Value,False,795.0
922,70,Male,Coat,Outerwear,24.0,South Dakota,L,Silver,Summer,4.1,Yes,Express,Yes,18.0,Paypal,Weekly,Low Value,False,432.0
78,22,Male,Dress,Clothing,53.0,Delaware,L,Gold,Summer,3.3,Yes,Next Day Air,Yes,36.0,Debit Card,Fortnightly,Medium Value,True,1908.0
651,34,Male,Gloves,Accessories,40.0,Florida,M,Magenta,Spring,3.9,Yes,Next Day Air,Yes,12.0,Bank Transfer,Annually,Low Value,False,480.0
1933,42,Male,Hoodie,Clothing,36.0,Maryland,M,White,Spring,5.0,No,Free Shipping,No,47.0,Credit Card,Every 3 Months,Low Value,True,1692.0
1747,65,Male,Handbag,Accessories,44.0,Alabama,L,Brown,Summer,3.1,No,Store Pickup,No,44.0,Bank Transfer,Fortnightly,Low Value,True,1936.0
27,38,Male,Jewelry,Accessories,20.0,Nevada,M,Red,Spring,3.6,Yes,Next Day Air,Yes,13.0,Credit Card,Annually,Low Value,False,260.0
325,37,Male,Shirt,Clothing,82.0,Wyoming,M,Olive,Summer,4.8,Yes,Standard,Yes,37.0,Venmo,Quarterly,High Value,True,3034.0
4794,52,Female,Phone,Electronics,65.0,Phoenix,M,White,Spring,3.7,No,Express,Yes,41.0,Credit Card,Weekly,Medium Value,True,2665.0
1287,40,Male,Gloves,Accessories,49.0,West Virginia,L,Yellow,Winter,4.9,No,Next Day Air,Yes,44.0,Debit Card,Fortnightly,Low Value,True,2156.0
1102,30,Male,Gloves,Accessories,76.0,Delaware,XL,Silver,Fall,3.0,No,Free Shipping,Yes,39.0,Cash,Fortnightly,High Value,True,2964.0
1323,23,Male,Pants,Clothing,74.0,Washington,M,Violet,Winter,4.0,No,Next Day Air,Yes,17.0,Bank Transfer,Quarterly,High Value,False,1258.0
1115,55,Male,Skirt,Clothing,25.0,New Hampshire,L,Violet,Fall,2.6,No,Next Day Air,Yes,47.0,Bank Transfer,Every 3 Months,Low Value,True,1175.0
1656,37,Male,Sweater,Clothing,81.0,Arizona,L,Gold,Spring,3.2,No,Next Day Air,Yes,4.0,Paypal,Monthly,High Value,False,324.0
3706,28,Female,Skirt,Clothing,65.0,Colorado,L,Teal,Summer,3.2,No,Free Shipping,No,2.0,Debit Card,Annually,Medium Value,False,130.0
503,59,Male,Pants,Clothing,30.0,South Carolina,S,Cyan,Fall,2.8,Yes,Express,Yes,8.0,Paypal,Fortnightly,Low Value,False,240.0
2879,63,Female,Dress,Clothing,86.0,California,L,Turquoise,Summer,4.3,No,Next Day Air,No,13.0,Bank Transfer,Annually,High Value,False,1118.0
1150,21,Male,Jewelry,Accessories,42.0,Georgia,L,Cyan,Spring,3.3,No,Store Pickup,Yes,40.0,Venmo,Annually,Low Value,True,1680.0
3089,34,Female,Dress,Clothing,64.0,Arkansas,M,Teal,Spring,3.3,No,Store Pickup,No,35.0,Bank Transfer,Quarterly,Medium Value,True,2240.0
4643,50,Male,Phone,Electronics,65.0,Phoenix,M,Blue,Winter,2.0,Yes,Express,No,44.0,Debit Card,Monthly,Medium Value,True,2860.0
3433,36,Female,Boots,Footwear,44.0,Connecticut,M,Gray,Summer,4.8,No,2-Day Shipping,No,46.0,Paypal,Every 3 Months,Low Value,True,2024.0
432,43,Male,Hat,Accessories,76.0,New Hampshire,L,Cyan,Winter,3.4,Yes,Store Pickup,Yes,33.0,Cash,Fortnightly,High Value,True,2508.0
2386,41,Male,Scarf,Accessories,31.0,Oklahoma,M,Brown,Fall,3.8,No,Express,No,12.0,Paypal,Weekly,Low Value,False,372.0
2684,68,Female,Backpack,Accessories,30.0,Montana,M,Indigo,Summer,4.2,No,Next Day Air,No,21.0,Cash,Fortnightly,Low Value,False,630.0
3024,50,Female,Backpack,Accessories,31.0,Indiana,M,Brown,Summer,2.9,No,Express,No,4.0,Paypal,Quarterly,Low Value,False,124.0
3492,22,Female,Pants,Clothing,28.0,Maine,M,Orange,Winter,4.3,No,Express,No,15.0,Cash,Monthly,Low Value,False,420.0
2478,25,Male,Gloves,Accessories,40.0,California,L,Turquoise,Spring,3.8,No,2-Day Shipping,No,29.0,Paypal,Weekly,Low Value,True,1160.0
2498,35,Male,Backpack,Accessories,40.0,Colorado,M,Violet,Summer,4.2,No,Standard,No,28.0,Bank Transfer,Annually,Low Value,True,1120.0
3609,24,Female,Gloves,Accessories,56.0,Tennessee,M,Cyan,Fall,4.3,No,Next Day Air,No,2.0,Cash,Every 3 Months,Medium Value,False,112.0
855,21,Male,Pants,Clothing,44.0,California,L,Blue,Spring,4.3,Yes,Free Shipping,Yes,22.0,Venmo,Monthly,Low Value,False,968.0
3045,21,Female,Boots,Footwear,67.0,North Carolina,M,Magenta,Winter,2.7,No,Free Shipping,No,10.0,Bank Transfer,Quarterly,Medium Value,False,670.0
4863,24,Female,Watch,Electronics,65.0,New York,M,Green,Autumn,3.7,Yes,Express,Yes,25.0,Cash,Monthly,Medium Value,False,1625.0
3113,19,Female,Blouse,Clothing,97.0,Texas,S,Green,Fall,3.8,No,Express,No,26.0,Venmo,Annually,High Value,True,2522.0
1781,67,Male,Jewelry,Accessories,81.0,North Dakota,S,Gray,Summer,4.2,No,Next Day Air,No,49.0,Credit Card,Weekly,High Value,True,3969.0
1453,60,Male,Jacket,Outerwear,25.0,Colorado,L,Blue,Spring,4.7,No,2-Day Shipping,Yes,11.0,Bank Transfer,Quarterly,Low Value,False,275.0
2813,66,Female,Hoodie,Clothing,91.0,North Dakota,XL,Magenta,Fall,3.8,No,Store Pickup,No,1.0,Credit Card,Every 3 Months,High Value,False,91.0
1677,27,Male,Sunglasses,Accessories,44.0,West Virginia,M,Cyan,Winter,3.1,No,Next Day Air,Yes,34.0,Bank Transfer,Weekly,Low Value,True,1496.0
2157,38,Male,Skirt,Clothing,83.0,Missouri,M,Maroon,Winter,3.6,No,Next Day Air,No,41.0,Debit Card,Bi-Weekly,High Value,True,3403.0
3243,45,Female,Socks,Clothing,74.0,Oregon,S,Beige,Fall,2.8,No,Express,No,17.0,Venmo,Weekly,High Value,False,1258.0
2639,22,Male,Shirt,Clothing,34.0,Hawaii,S,Black,Spring,4.2,No,Store Pickup,No,35.0,Credit Card,Annually,Low Value,True,1190.0
979,56,Male,Gloves,Accessories,40.0,Colorado,M,Turquoise,Summer,2.5,Yes,Standard,Yes,33.0,Credit Card,Weekly,Low Value,True,1320.0
4905,41,Female,Bag,Accessories,65.0,Los Angeles,M,White,Spring,3.7,No,Standard,Yes,25.0,Paypal,Quarterly,Medium Value,False,1625.0
3164,49,Female,Pants,Clothing,66.0,Nebraska,XL,Turquoise,Summer,2.8,No,Express,No,36.0,Cash,Monthly,Medium Value,True,2376.0
3838,45,Female,Hoodie,Clothing,100.0,New Mexico,M,Green,Spring,4.8,No,Free Shipping,No,33.0,Bank Transfer,Fortnightly,High Value,True,3300.0
2372,67,Male,Socks,Clothing,25.0,Indiana,M,Charcoal,Winter,3.7,No,Next Day Air,No,28.0,Debit Card,Annually,Low Value,True,700.0
3385,39,Female,Hoodie,Clothing,24.0,Minnesota,L,Maroon,Summer,3.8,No,Free Shipping,No,9.0,Venmo,Quarterly,Low Value,False,216.0
4561,53,Male,Bag,Electronics,82.06,Los Angeles,M,Green,Summer,5.0,No,Standard,Yes,8.0,Cash,Weekly,High Value,False,656.48
3834,44,Female,Jacket,Outerwear,93.0,Arizona,L,Gray,Summer,4.6,No,Free Shipping,No,17.0,Paypal,Every 3 Months,High Value,False,1581.0
3642,51,Female,Jacket,Outerwear,45.0,New York,M,Cyan,Fall,2.7,No,Free Shipping,No,39.0,Bank Transfer,Every 3 Months,Low Value,True,1755.0
3678,32,Female,Backpack,Accessories,30.0,Michigan,M,Gray,Fall,2.8,No,Standard,No,43.0,Cash,Annually,Low Value,True,1290.0
373,24,Male,Sweater,Clothing,85.0,Pennsylvania,L,Orange,Summer,3.7,Yes,Standard,Yes,7.0,Debit Card,Weekly,High Value,False,595.0
3256,57,Female,Shorts,Clothing,40.0,New Jersey,M,Black,Fall,2.8,No,Next Day Air,No,36.0,Bank Transfer,Monthly,Low Value,True,1440.0
2795,33,Female,Jacket,Outerwear,24.0,New York,M,Gold,Fall,3.3,No,Standard,No,7.0,Cash,Fortnightly,Low Value,False,168.0
2138,27,Male,Socks,Clothing,51.0,Indiana,XL,Purple,Winter,4.6,No,2-Day Shipping,No,20.0,Credit Card,Every 3 Months,Medium Value,False,1020.0
4591,58,Other,Shirt,Accessories,65.0,New York,L,Black,Summer,3.7,No,Express,Yes,25.0,Credit Card,Quarterly,Medium Value,False,1625.0
4738,57,Male,Laptop,Clothing,65.0,New York,XL,Black,Spring,3.7,No,Standard,No,25.0,Cash,Quarterly,Medium Value,False,1625.0
3475,41,Female,Pants,Clothing,82.0,Maine,M,Cyan,Winter,4.4,No,Store Pickup,No,18.0,Venmo,Monthly,High Value,False,1476.0
1791,50,Male,Gloves,Accessories,26.0,North Carolina,S,Violet,Summer,3.7,No,Store Pickup,No,31.0,Paypal,Bi-Weekly,Low Value,True,806.0
846,31,Male,Belt,Accessories,21.0,Michigan,XL,Charcoal,Winter,3.7,Yes,Standard,Yes,30.0,Venmo,Monthly,Low Value,True,630.0
2110,59,Male,Jewelry,Accessories,31.0,California,L,Peach,Fall,2.7,No,Free Shipping,No,28.0,Venmo,Every 3 Months,Low Value,True,868.0
685,63,Male,Hat,Accessories,82.0,Alabama,M,Yellow,Summer,4.7,Yes,Express,Yes,42.0,Debit Card,Monthly,High Value,True,3444.0
747,40,Male,Sandals,Footwear,45.0,Michigan,M,Red,Winter,2.5,Yes,Free Shipping,Yes,47.0,Credit Card,Annually,Low Value,True,2115.0
775,42,Male,Hat,Accessories,46.0,Nevada,M,Yellow,Summer,3.5,Yes,Standard,Yes,11.0,Credit Card,Quarterly,Low Value,False,506.0
1329,37,Male,Sweater,Clothing,97.0,Rhode Island,M,Orange,Winter,3.7,No,Standard,Yes,40.0,Bank Transfer,Weekly,High Value,True,3880.0
438,45,Male,Jewelry,Accessories,50.0,New Mexico,M,Peach,Summer,2.6,Yes,Next Day Air,Yes,41.0,Paypal,Annually,Low Value,True,2050.0
4450,20,Male,Shoes,Electronics,65.0,Los Angeles,M,Black,Autumn,3.7,No,Express,No,25.0,Credit Card,Monthly,Medium Value,False,1625.0
3645,35,Female,Blouse,Clothing,32.0,Arkansas,M,Violet,Winter,2.6,No,Next Day Air,No,18.0,Venmo,Weekly,Low Value,False,576.0
82,67,Male,Shoes,Footwear,96.0,Virginia,L,Maroon,Summer,2.6,Yes,Express,Yes,36.0,Credit Card,Every 3 Months,High Value,True,3456.0
3712,69,Female,Hat,Accessories,62.0,Texas,XL,Peach,Fall,3.2,No,Free Shipping,No,33.0,Cash,Annually,Medium Value,True,2046.0
2468,27,Male,Shorts,Clothing,72.0,New Jersey,M,Lavender,Spring,3.6,No,Express,No,28.0,Credit Card,Annually,High Value,True,2016.0
28,56,Male,Shorts,Clothing,56.0,Kentucky,L,Cyan,Summer,5.0,Yes,Next Day Air,Yes,7.0,Bank Transfer,Every 3 Months,Medium Value,False,392.0
4567,54,Female,Shoes,Electronics,65.0,Chicago,M,Black,Summer,3.0,No,Standard,No,31.0,Credit Card,Monthly,Medium Value,True,2015.0
2935,38,Female,Gloves,Accessories,22.0,Idaho,M,Orange,Fall,4.7,No,Next Day Air,No,41.0,Bank Transfer,Quarterly,Low Value,True,902.0
375,69,Male,Jewelry,Accessories,78.0,Ohio,S,Purple,Spring,5.0,Yes,Store Pickup,Yes,39.0,Bank Transfer,Monthly,High Value,True,3042.0
1679,41,Male,Pants,Clothing,71.0,Ohio,S,Magenta,Summer,4.8,No,2-Day Shipping,No,30.0,Venmo,Fortnightly,High Value,True,2130.0
3293,62,Female,Handbag,Accessories,23.0,Missouri,L,Gray,Spring,4.9,No,Standard,No,18.0,Bank Transfer,Fortnightly,Low Value,False,414.0
4996,56,Other,Watch,Clothing,116.74,New York,M,Black,Autumn,3.7,No,Express,No,27.0,Paypal,Monthly,High Value,True,3151.98
2695,66,Female,Sunglasses,Accessories,27.0,Louisiana,M,Olive,Spring,4.9,No,Express,No,34.0,Credit Card,Every 3 Months,Low Value,True,918.0
4250,24,Other,Shirt,Accessories,65.0,Houston,M,Red,Summer,4.0,No,Standard,Yes,25.0,Cash,Monthly,Medium Value,False,1625.0
1838,41,Male,Hat,Accessories,77.0,Montana,M,Beige,Winter,4.8,No,Free Shipping,No,8.0,Venmo,Monthly,High Value,False,616.0
449,32,Male,Gloves,Accessories,23.0,Missouri,M,Yellow,Summer,3.4,Yes,Next Day Air,Yes,35.0,Bank Transfer,Fortnightly,Low Value,True,805.0
815,31,Male,Shirt,Clothing,62.0,Minnesota,M,Pink,Winter,3.8,Yes,Express,Yes,8.0,Paypal,Monthly,Medium Value,False,496.0
4120,65,Other,Bag,Clothing,65.0,Chicago,S,Green,Winter,3.7,Yes,Standard,No,25.0,Debit Card,Monthly,Medium Value,False,1625.0
3007,37,Female,Dress,Clothing,99.0,Utah,M,Olive,Summer,3.7,No,Store Pickup,No,17.0,Venmo,Bi-Weekly,High Value,False,1683.0
1463,38,Male,Sneakers,Footwear,90.0,Utah,S,Charcoal,Summer,4.8,No,2-Day Shipping,Yes,2.0,Venmo,Quarterly,High Value,False,180.0
3156,22,Female,Handbag,Accessories,90.0,Montana,M,Brown,Fall,4.3,No,Free Shipping,No,34.0,Cash,Annually,High Value,True,3060.0
3245,65,Female,Sweater,Clothing,81.0,Arkansas,M,Black,Fall,4.7,No,Express,No,42.0,Credit Card,Annually,High Value,True,3402.0
3661,19,Female,Shoes,Footwear,74.0,Arkansas,L,Indigo,Winter,3.1,No,2-Day Shipping,No,13.0,Bank Transfer,Fortnightly,High Value,False,962.0
2518,64,Male,Shirt,Clothing,38.0,Wyoming,L,Orange,Spring,2.9,No,Standard,No,10.0,Venmo,Annually,Low Value,False,380.0
840,48,Male,Shirt,Clothing,31.0,Illinois,L,Teal,Spring,2.6,Yes,Free Shipping,Yes,10.0,Debit Card,Every 3 Months,Low Value,False,310.0
640,54,Male,Dress,Clothing,24.0,Mississippi,L,Olive,Spring,4.0,Yes,2-Day Shipping,Yes,50.0,Credit Card,Annually,Low Value,True,1200.0
5011,63,Male,Laptop,Accessories,65.0,New York,M,Green,Autumn,3.7,Yes,Standard,Yes,25.0,Paypal,Weekly,Medium Value,False,1625.0
3866,25,Female,Shorts,Clothing,42.0,Nebraska,M,Olive,Spring,4.2,No,Store Pickup,No,28.0,Cash,Every 3 Months,Low Value,True,1176.0
3333,27,Female,T-shirt,Clothing,23.0,Washington,M,Silver,Summer,3.1,No,2-Day Shipping,No,1.0,Paypal,Bi-Weekly,Low Value,False,23.0
